latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type,persistence_count
22.22243,84.75027,297.21,0.39,0.36,2025-02-13,2004,N,VIIRS,n,2,286.54,0.8,N,2,95
19.86449,83.27601,337.31,0.59,0.7,2025-03-30,830,N,VIIRS,n,2,301.25,5.55,D,0,1
21.6615,79.00085,342.27,0.54,0.68,2025-03-08,844,N,VIIRS,n,2,304.0,7.67,D,0,3
23.15371,79.27293,339.11,0.42,0.61,2025-03-29,710,N,VIIRS,l,2,309.88,2.84,D,0,2
15.18024,76.66363,311.76,0.42,0.38,2025-03-10,2037,N,VIIRS,n,2,297.03,1.97,N,2,187
21.56743,80.57091,307.79,0.34,0.56,2025-03-25,2053,N,VIIRS,n,2,296.15,1.34,N,0,2
25.5878,92.0836,337.53,0.39,0.36,2025-03-03,658,N,VIIRS,n,2,305.24,4.16,D,0,4
22.32101,82.59586,328.03,0.43,0.46,2025-02-14,1945,N,VIIRS,n,2,289.59,2.84,N,2,61
26.75859,83.20145,306.31,0.57,0.69,2025-03-30,1918,N,VIIRS,n,2,293.38,2.72,N,2,90
29.71227,79.54639,296.15,0.44,0.38,2025-03-31,2039,N,VIIRS,n,2,284.33,0.64,N,0,2
19.31824,78.47736,303.32,0.46,0.39,2025-03-06,2011,N,VIIRS,n,2,288.28,0.78,N,0,1
15.57218,78.83175,302.79,0.4,0.6,2025-03-13,1940,N,VIIRS,n,2,282.09,0.97,N,0,2
15.41195,77.04182,339.93,0.4,0.44,2025-01-22,746,N,VIIRS,n,2,309.64,5.05,D,0,1
22.57005,86.12781,333.01,0.42,0.38,2025-01-28,735,N,VIIRS,n,2,303.1,2.1,D,0,2
23.01437,70.10438,316.68,0.44,0.46,2025-03-10,2035,N,VIIRS,n,2,297.5,1.61,N,2,36
23.7534,86.41698,310.63,0.51,0.66,2025-02-16,1906,N,VIIRS,n,2,290.47,1.67,N,2,133
19.71534,75.18037,325.99,0.37,0.58,2025-01-07,1958,N,VIIRS,n,2,286.34,3.28,N,0,1
29.68963,79.10446,344.89,0.4,0.44,2025-02-03,725,N,VIIRS,n,2,295.23,4.17,D,0,2
26.48139,90.0999,325.62,0.41,0.37,2025-01-14,658,N,VIIRS,n,2,293.8,2.76,D,0,1
27.52424,71.95315,338.52,0.39,0.36,2025-02-11,815,N,VIIRS,l,2,311.26,1.68,D,0,2
21.92095,83.35117,334.91,0.52,0.67,2025-01-04,825,N,VIIRS,n,2,304.9,5.21,D,2,390
23.77836,86.39333,312.51,0.57,0.43,2025-01-06,2015,N,VIIRS,n,2,293.65,2.57,N,2,400
22.51664,78.71122,340.78,0.42,0.37,2025-03-27,747,N,VIIRS,l,2,315.2,4.2,D,0,2
19.17816,77.48956,347.7,0.39,0.36,2025-03-10,806,N,VIIRS,n,2,308.8,4.79,D,0,1
22.36537,76.52321,315.03,0.54,0.5,2025-03-17,2003,N,VIIRS,n,2,294.5,2.59,N,0,4
22.31665,71.65842,355.52,0.46,0.47,2025-03-29,850,N,VIIRS,n,2,318.52,7.48,D,0,1
20.37505,84.84499,337.33,0.39,0.37,2025-03-12,728,N,VIIRS,n,2,308.06,2.38,D,0,1
20.4605,80.6936,348.43,0.39,0.36,2025-03-11,747,N,VIIRS,n,2,313.31,4.09,D,0,3
22.02699,82.59959,339.7,0.33,0.56,2025-01-03,703,N,VIIRS,n,2,304.43,3.76,D,0,1
21.0789,85.03319,306.35,0.46,0.39,2025-01-29,1945,N,VIIRS,n,2,294.07,1.39,N,2,48
25.88078,94.14265,339.37,0.43,0.46,2025-03-10,626,N,VIIRS,n,2,296.68,3.28,D,0,1
26.60799,79.06801,334.36,0.42,0.38,2025-03-21,801,N,VIIRS,n,2,304.7,1.37,D,0,1
23.48942,87.36955,304.17,0.43,0.62,2025-02-06,2034,N,VIIRS,n,2,289.52,0.92,N,0,29
15.23144,75.33363,341.57,0.51,0.41,2025-03-21,758,N,VIIRS,l,2,313.2,6.32,D,0,1
12.52221,77.61992,332.23,0.39,0.36,2025-03-31,810,N,VIIRS,n,2,305.24,1.74,D,0,2
23.7989,85.56439,307.57,0.4,0.6,2025-03-15,2040,N,VIIRS,n,2,294.9,1.78,N,0,56
21.76823,84.02022,310.76,0.44,0.46,2025-02-25,1938,N,VIIRS,n,2,292.73,1.08,N,2,248
23.94302,83.47512,308.58,0.52,0.5,2025-03-29,1937,N,VIIRS,n,2,290.79,1.2,N,0,2
19.40117,77.20173,334.3,0.4,0.6,2025-01-19,844,N,VIIRS,n,2,303.46,2.24,D,0,2
20.54608,81.35565,367.0,0.34,0.56,2025-01-08,709,N,VIIRS,h,2,302.85,7.41,D,0,1
15.33284,76.28607,311.22,0.47,0.48,2025-03-25,2055,N,VIIRS,n,2,293.23,1.87,N,2,33
21.93096,85.22078,307.47,0.38,0.58,2025-03-14,1919,N,VIIRS,n,2,293.27,1.21,N,2,165
27.36726,92.12348,343.4,0.52,0.42,2025-03-18,717,N,VIIRS,n,2,298.47,7.97,D,0,1
20.53017,83.32684,306.11,0.41,0.37,2025-03-12,1957,N,VIIRS,n,2,296.04,1.18,N,0,1
21.24562,79.2256,305.67,0.34,0.56,2025-02-14,1945,N,VIIRS,n,2,289.78,0.85,N,2,12
25.75207,91.16788,337.54,0.45,0.39,2025-03-18,716,N,VIIRS,n,2,303.04,5.99,D,0,1
23.65962,84.96926,337.62,0.51,0.41,2025-03-27,747,N,VIIRS,l,2,310.93,3.4,D,0,1
23.84317,92.00645,341.58,0.42,0.45,2025-03-20,638,N,VIIRS,n,2,298.33,3.98,D,0,2
22.21243,84.86158,300.86,0.49,0.65,2025-01-04,1913,N,VIIRS,n,2,289.22,1.76,N,2,158
23.19656,92.32592,354.34,0.41,0.37,2025-03-29,709,N,VIIRS,n,2,304.1,4.73,D,0,8
23.69108,87.10054,310.38,0.48,0.4,2025-03-29,1937,N,VIIRS,n,2,296.95,2.26,N,2,127
19.55972,84.27222,311.73,0.39,0.36,2025-03-17,2004,N,VIIRS,n,2,294.92,1.67,N,0,2
25.64045,91.53246,338.75,0.41,0.37,2025-03-29,710,N,VIIRS,n,2,309.82,3.45,D,0,2
22.38689,77.48965,298.12,0.52,0.5,2025-03-30,2100,N,VIIRS,n,2,286.77,0.41,N,0,1
15.17502,76.65494,320.23,0.5,0.49,2025-03-25,2055,N,VIIRS,n,2,296.33,3.95,N,2,93
21.18509,81.38488,304.97,0.64,0.54,2025-02-16,2048,N,VIIRS,n,2,293.17,2.85,N,3,2
20.34972,83.8892,336.67,0.43,0.38,2025-03-27,746,N,VIIRS,l,2,311.2,2.61,D,0,3
19.62766,80.3469,312.41,0.55,0.43,2025-03-28,1957,N,VIIRS,n,2,298.53,3.39,N,0,2
21.77047,84.01894,305.87,0.71,0.75,2025-02-10,2100,N,VIIRS,n,2,290.14,2.12,N,2,248
9.65832,77.95012,339.32,0.39,0.44,2025-03-30,828,N,VIIRS,l,2,310.8,5.57,D,0,1
17.62951,81.89692,306.18,0.42,0.37,2025-03-11,2017,N,VIIRS,n,2,292.62,0.52,N,0,1
23.68943,82.77457,336.3,0.49,0.65,2025-03-30,651,N,VIIRS,n,2,309.6,2.86,D,0,1
17.98043,80.25389,343.45,0.36,0.57,2025-03-30,830,N,VIIRS,n,2,303.92,3.69,D,0,2
20.96481,86.01227,341.97,0.4,0.6,2025-02-06,2035,N,VIIRS,n,2,292.81,3.3,N,2,152
22.19907,79.86497,346.9,0.47,0.4,2025-03-26,806,N,VIIRS,l,2,318.14,9.4,D,0,1
23.675,86.3996,303.11,0.42,0.37,2025-01-28,2003,N,VIIRS,n,2,292.22,2.13,N,2,180
12.15122,77.7863,344.21,0.43,0.62,2025-03-29,847,N,VIIRS,n,2,312.94,4.99,D,0,2
15.18042,76.66553,336.38,0.38,0.36,2025-03-31,810,N,VIIRS,l,2,307.39,4.04,D,2,94
17.96993,83.15278,306.63,0.41,0.37,2025-02-02,2011,N,VIIRS,n,2,293.8,0.88,N,0,22
21.13895,82.06504,336.85,0.39,0.36,2025-02-07,747,N,VIIRS,n,2,305.86,3.84,D,0,1
23.93191,92.48569,333.84,0.41,0.37,2025-02-26,651,N,VIIRS,n,2,301.18,42.11,D,0,2
22.34508,73.66949,301.95,0.52,0.67,2025-03-28,1957,N,VIIRS,n,2,289.43,0.71,N,0,11
24.35943,77.24579,349.13,0.4,0.37,2025-03-10,807,N,VIIRS,n,2,317.98,19.85,D,0,2
24.71428,93.68183,331.64,0.42,0.38,2025-03-08,704,N,VIIRS,n,2,297.49,84.25,D,0,2
20.86503,70.7127,333.58,0.52,0.5,2025-03-21,800,N,VIIRS,l,2,306.83,3.04,D,0,1
25.68755,90.67196,315.74,0.4,0.44,2025-03-17,2002,N,VIIRS,n,2,291.38,2.1,N,0,2
19.48496,83.66922,338.96,0.39,0.36,2025-03-17,734,N,VIIRS,n,2,312.16,8.08,D,0,1
20.96654,86.01095,309.54,0.4,0.6,2025-01-05,2035,N,VIIRS,n,2,290.57,1.95,N,2,190
20.79311,85.2526,318.0,0.57,0.52,2025-01-16,2029,N,VIIRS,n,2,288.26,2.99,N,2,120
23.72293,86.43871,308.76,0.51,0.41,2025-02-25,1938,N,VIIRS,n,2,281.98,1.98,N,2,229
8.47262,77.25905,330.67,0.42,0.37,2025-03-10,803,N,VIIRS,l,2,300.27,3.35,D,0,1
21.92576,84.15622,340.28,0.71,0.75,2025-03-14,831,N,VIIRS,n,2,300.23,6.85,D,0,1
19.47473,80.814,343.43,0.4,0.44,2025-03-31,812,N,VIIRS,n,2,306.39,5.86,D,0,2
15.17875,77.10366,313.33,0.39,0.36,2025-03-05,2031,N,VIIRS,n,2,295.86,1.6,N,2,71
23.67417,86.11201,321.05,0.38,0.36,2025-01-23,1957,N,VIIRS,n,2,288.13,1.73,N,2,28
19.99142,82.5088,352.6,0.43,0.46,2025-01-05,806,N,VIIRS,n,2,303.31,11.15,D,0,1
25.54739,94.12159,327.98,0.65,0.73,2025-02-13,555,N,VIIRS,n,2,286.78,4.29,D,0,2
23.69266,87.11668,303.1,0.38,0.36,2025-01-02,1950,N,VIIRS,n,2,286.16,0.62,N,2,312
23.76575,86.40749,302.36,0.39,0.36,2025-01-23,1957,N,VIIRS,n,2,291.32,1.33,N,0,47
22.43266,83.06371,336.85,0.42,0.38,2025-03-11,747,N,VIIRS,n,2,308.01,1.36,D,0,1
22.78264,75.87933,340.68,0.4,0.37,2025-03-31,813,N,VIIRS,n,2,307.25,3.71,D,0,1
23.79472,86.35472,304.37,0.39,0.36,2025-01-23,1957,N,VIIRS,n,2,291.51,0.88,N,2,95
17.81016,82.07381,347.72,0.45,0.39,2025-03-17,733,N,VIIRS,n,2,309.11,4.79,D,0,2
19.62154,72.95866,307.77,0.39,0.36,2025-03-31,2042,N,VIIRS,n,2,294.14,1.24,N,0,2
27.66591,80.22975,330.63,0.39,0.36,2025-01-22,749,N,VIIRS,n,2,297.41,1.94,D,0,1
23.4099,84.50645,342.67,0.48,0.4,2025-03-27,747,N,VIIRS,n,2,310.12,4.74,D,0,2
22.4125,78.64117,301.41,0.49,0.49,2025-03-25,2053,N,VIIRS,n,2,290.07,1.35,N,0,1
22.37726,87.27987,337.5,0.52,0.42,2025-02-04,704,N,VIIRS,n,2,307.83,6.05,D,2,279
23.59467,87.40755,344.03,0.41,0.45,2025-03-19,657,N,VIIRS,n,2,305.33,3.58,D,0,3
24.84962,93.45123,315.12,0.6,0.53,2025-02-22,1853,N,VIIRS,n,2,285.53,3.68,N,0,2
23.80923,86.31661,303.14,0.32,0.55,2025-01-25,1919,N,VIIRS,n,2,292.81,2.16,N,2,25
21.92845,84.13108,343.42,0.4,0.37,2025-03-12,728,N,VIIRS,n,2,308.27,3.83,D,0,2
19.15612,84.12968,342.46,0.51,0.49,2025-03-26,805,N,VIIRS,n,2,306.06,7.18,D,0,2
24.66509,83.76515,349.15,0.39,0.59,2025-02-10,652,N,VIIRS,n,2,304.05,3.36,D,0,1
17.50801,80.68644,331.8,0.56,0.43,2025-03-31,811,N,VIIRS,l,2,303.96,2.47,D,0,3
18.72054,80.42814,304.06,0.61,0.53,2025-03-04,2048,N,VIIRS,n,2,292.84,0.99,N,0,2
24.07043,80.03081,351.53,0.42,0.45,2025-03-15,813,N,VIIRS,n,2,315.42,5.21,D,0,3
30.79384,78.04933,332.24,0.39,0.36,2025-02-12,756,N,VIIRS,n,2,300.29,3.27,D,0,2
22.50316,77.13885,307.0,0.39,0.36,2025-03-21,2028,N,VIIRS,n,2,288.99,0.84,N,0,1
25.16521,91.80121,331.25,0.39,0.36,2025-01-19,704,N,VIIRS,l,2,301.62,4.22,D,0,1
23.69512,87.10504,297.13,0.63,0.72,2025-01-15,2047,N,VIIRS,n,2,284.09,3.09,N,2,33
21.83634,84.38488,356.53,0.42,0.61,2025-03-14,651,N,VIIRS,n,2,308.35,12.44,D,0,1
31.99774,77.21637,295.53,0.38,0.36,2025-01-26,2039,N,VIIRS,n,2,278.04,1.13,N,0,2
22.04352,83.73074,337.81,0.55,0.43,2025-02-14,1945,N,VIIRS,n,2,294.79,5.64,N,2,440
17.35315,75.97478,330.63,0.54,0.51,2025-01-17,740,N,VIIRS,n,2,298.3,3.33,D,0,1
19.04189,80.73804,330.46,0.42,0.38,2025-03-21,759,N,VIIRS,l,2,303.07,0.96,D,0,1
23.5345,92.48508,367.0,0.38,0.58,2025-03-05,620,N,VIIRS,h,2,297.58,21.17,D,0,6
21.75796,84.02438,312.65,0.34,0.56,2025-01-14,1926,N,VIIRS,n,2,290.62,1.42,N,2,252
21.07313,85.04101,306.37,0.45,0.39,2025-01-17,2010,N,VIIRS,n,2,288.95,1.81,N,2,92
23.16352,82.334,335.36,0.44,0.38,2025-02-24,729,N,VIIRS,n,2,308.46,4.47,D,0,64
22.66359,92.90329,342.82,0.41,0.37,2025-03-14,650,N,VIIRS,n,2,299.67,25.91,D,0,1
23.60774,68.9996,341.62,0.39,0.36,2025-03-14,832,N,VIIRS,n,2,312.23,3.78,D,0,1
21.85943,83.96545,305.53,0.55,0.43,2025-02-12,2022,N,VIIRS,n,2,291.34,1.18,N,2,50
12.00569,76.71724,342.16,0.4,0.37,2025-03-04,816,N,VIIRS,n,2,308.88,2.77,D,0,1
22.72571,77.51026,340.35,0.38,0.36,2025-03-05,800,N,VIIRS,l,2,312.34,5.66,D,0,2
27.46165,95.4748,306.1,0.42,0.37,2025-01-03,1930,N,VIIRS,n,2,284.54,0.69,N,2,9
19.27435,83.53432,338.33,0.4,0.37,2025-03-17,734,N,VIIRS,n,2,313.26,5.53,D,0,1
15.18232,76.67688,308.67,0.49,0.4,2025-03-15,2043,N,VIIRS,n,2,297.12,1.86,N,2,116
29.50194,78.70198,333.68,0.44,0.38,2025-02-17,802,N,VIIRS,n,2,299.56,4.4,D,0,1
21.77308,84.0202,307.36,0.38,0.36,2025-03-17,2003,N,VIIRS,n,2,295.95,1.11,N,2,248
23.67912,86.39824,309.31,0.5,0.41,2025-01-08,1938,N,VIIRS,n,2,289.69,1.79,N,2,180
23.16532,82.33581,339.46,0.38,0.36,2025-02-02,2010,N,VIIRS,n,2,293.14,1.89,N,2,394
15.16976,76.66686,331.54,0.49,0.41,2025-01-20,824,N,VIIRS,l,2,303.31,3.3,D,2,76
21.78967,80.01794,297.13,0.5,0.41,2025-01-21,2035,N,VIIRS,n,2,286.01,0.7,N,0,29
23.75084,86.41496,297.65,0.39,0.36,2025-02-08,1957,N,VIIRS,n,2,287.31,0.75,N,2,10
22.37819,87.27722,333.38,0.41,0.37,2025-01-23,729,N,VIIRS,l,2,304.45,5.49,D,2,279
22.34533,92.85527,315.69,0.32,0.55,2025-03-26,1853,N,VIIRS,n,2,292.7,1.98,N,0,11
23.6172,86.78908,300.55,0.76,0.77,2025-02-22,1854,N,VIIRS,n,2,285.78,1.53,N,2,72
23.61436,86.78886,312.71,0.42,0.37,2025-02-14,1944,N,VIIRS,n,2,291.21,2.06,N,2,84
23.3293,81.92105,338.19,0.47,0.4,2025-03-28,728,N,VIIRS,l,2,311.6,6.04,D,0,1
21.76315,84.02047,310.85,0.58,0.52,2025-01-21,2035,N,VIIRS,n,2,292.68,3.05,N,2,252
23.16693,82.33791,313.48,0.44,0.39,2025-01-27,2022,N,VIIRS,n,2,287.76,2.72,N,2,394
17.08868,76.40219,342.87,0.41,0.45,2025-01-25,830,N,VIIRS,n,2,315.81,3.84,D,0,1
17.90185,80.74393,307.69,0.51,0.41,2025-03-05,2030,N,VIIRS,n,2,295.84,2.66,N,0,2
25.57325,94.52516,299.89,0.4,0.37,2025-03-30,1918,N,VIIRS,n,2,288.54,0.6,N,0,1
20.96458,82.67033,338.82,0.4,0.37,2025-03-17,734,N,VIIRS,l,2,310.45,2.77,D,0,1
21.85242,83.67273,335.89,0.47,0.4,2025-03-07,722,N,VIIRS,n,2,305.81,5.29,D,0,1
22.697,79.59671,336.58,0.37,0.58,2025-03-30,831,N,VIIRS,l,2,310.69,3.56,D,0,1
21.42655,77.83406,336.48,0.56,0.51,2025-03-14,831,N,VIIRS,l,2,311.42,2.25,D,0,2
33.52008,75.36407,299.62,0.41,0.37,2025-03-31,2038,N,VIIRS,n,2,279.3,1.62,N,0,2
18.02401,82.55599,333.84,0.49,0.4,2025-03-21,758,N,VIIRS,n,2,307.19,1.07,D,0,1
21.32459,75.62437,352.69,0.39,0.36,2025-03-15,812,N,VIIRS,n,2,315.59,12.69,D,0,2
23.64801,84.52013,340.15,0.49,0.4,2025-03-18,716,N,VIIRS,n,2,309.27,4.77,D,0,1
18.19774,75.93983,332.79,0.42,0.45,2025-01-22,747,N,VIIRS,n,2,306.06,1.67,D,0,1
22.35361,76.91676,334.94,0.4,0.6,2025-03-07,1951,N,VIIRS,n,2,286.25,3.61,N,0,2
15.15037,76.71182,305.51,0.43,0.38,2025-02-06,2037,N,VIIRS,n,2,292.16,0.49,N,2,54
16.34834,74.34022,304.49,0.48,0.4,2025-03-16,2024,N,VIIRS,n,2,293.95,0.9,N,0,3
23.81596,92.2031,344.76,0.41,0.37,2025-03-29,709,N,VIIRS,n,2,309.68,16.28,D,0,4
17.80554,73.74185,332.33,0.45,0.47,2025-02-04,843,N,VIIRS,l,2,307.18,4.79,D,0,2
22.45924,77.57751,301.21,0.53,0.5,2025-03-30,2100,N,VIIRS,n,2,287.53,1.3,N,0,2
15.17215,76.37988,307.19,0.61,0.53,2025-03-30,2102,N,VIIRS,n,2,294.58,1.74,N,2,115
23.17577,82.15755,348.38,0.45,0.39,2025-03-12,729,N,VIIRS,n,2,313.41,7.41,D,0,1
23.7202,86.44132,311.67,0.4,0.6,2025-02-05,1913,N,VIIRS,n,2,291.6,2.39,N,2,229
21.94919,83.90543,333.45,0.38,0.36,2025-03-17,734,N,VIIRS,l,2,306.76,1.79,D,0,2
23.37635,82.98055,340.16,0.39,0.36,2025-03-06,741,N,VIIRS,n,2,309.93,1.74,D,0,2
19.30257,82.53779,336.96,0.54,0.68,2025-02-26,831,N,VIIRS,n,2,299.97,4.69,D,0,1
15.18497,76.64233,307.13,0.5,0.41,2025-02-27,2043,N,VIIRS,n,2,294.49,1.89,N,2,17
14.59709,78.84168,338.8,0.39,0.36,2025-03-21,758,N,VIIRS,l,2,309.89,5.06,D,0,2
25.63565,91.44925,348.99,0.44,0.38,2025-03-30,651,N,VIIRS,n,2,308.24,7.45,D,0,1
23.18301,87.69299,333.73,0.5,0.41,2025-01-12,735,N,VIIRS,n,2,302.75,4.06,D,0,1
21.02601,73.68884,340.87,0.57,0.43,2025-03-19,837,N,VIIRS,n,2,314.76,6.5,D,0,1
18.20849,73.99883,338.95,0.58,0.69,2025-03-28,727,N,VIIRS,n,2,303.8,4.18,D,0,1
24.54591,83.63974,314.92,0.51,0.5,2025-03-29,1937,N,VIIRS,n,2,294.8,4.28,N,0,2
12.72237,76.65848,348.3,0.38,0.36,2025-01-26,810,N,VIIRS,n,2,311.15,4.1,D,0,2
20.79551,85.25518,330.12,0.4,0.37,2025-01-02,1951,N,VIIRS,n,2,291.85,3.21,N,2,148
21.28069,81.99533,344.81,0.53,0.5,2025-01-26,813,N,VIIRS,n,2,306.06,4.12,D,0,1
23.76509,86.40314,305.46,0.57,0.69,2025-01-31,2047,N,VIIRS,n,2,290.78,2.35,N,2,138
16.99237,74.88671,343.79,0.41,0.6,2025-03-18,855,N,VIIRS,n,2,307.95,3.2,D,0,2
22.78404,86.20123,309.45,0.39,0.36,2025-03-07,1950,N,VIIRS,n,2,294.48,1.56,N,2,38
23.56112,87.08159,306.71,0.47,0.4,2025-03-13,1938,N,VIIRS,n,2,293.61,1.32,N,2,85
18.51161,78.20285,339.15,0.6,0.53,2025-03-12,728,N,VIIRS,l,2,312.69,5.97,D,0,2
23.78354,86.20892,312.54,0.4,0.37,2025-03-23,1950,N,VIIRS,n,2,292.76,2.41,N,2,324
22.5943,92.90433,367.0,0.43,0.38,2025-03-13,709,N,VIIRS,l,2,379.15,0.0,D,0,11
18.95434,80.86063,351.89,0.39,0.36,2025-03-11,746,N,VIIRS,n,2,314.17,7.96,D,0,2
13.06411,77.17823,338.29,0.55,0.51,2025-03-06,739,N,VIIRS,n,2,298.98,4.79,D,0,1
19.905,80.6298,335.29,0.65,0.73,2025-03-08,843,N,VIIRS,n,2,304.57,4.22,D,0,3
23.57788,83.34104,338.52,0.47,0.47,2025-03-29,710,N,VIIRS,l,2,309.17,5.19,D,0,1
23.52049,74.44262,341.4,0.45,0.47,2025-03-19,838,N,VIIRS,l,2,313.55,6.09,D,0,2
24.18834,74.28068,351.17,0.4,0.37,2025-03-26,807,N,VIIRS,n,2,318.92,8.02,D,0,1
23.48298,87.36148,304.19,0.45,0.39,2025-01-12,2003,N,VIIRS,n,2,289.75,1.2,N,2,52
12.79473,77.44882,343.17,0.42,0.61,2025-03-13,848,N,VIIRS,n,2,313.05,3.06,D,0,1
15.33454,76.28551,315.1,0.55,0.42,2025-03-22,2011,N,VIIRS,n,2,296.59,2.66,N,2,33
20.80595,85.2591,310.21,0.46,0.39,2025-01-01,2010,N,VIIRS,n,2,291.05,1.68,N,2,124
20.26943,79.43736,333.4,0.37,0.58,2025-03-18,715,N,VIIRS,l,2,306.65,2.56,D,0,1
19.83214,76.4006,339.66,0.4,0.37,2025-02-01,800,N,VIIRS,n,2,309.66,2.84,D,0,1
24.57899,75.27605,337.44,0.54,0.5,2025-03-03,839,N,VIIRS,l,2,307.71,3.55,D,0,2
22.10604,79.94976,346.48,0.41,0.45,2025-03-28,728,N,VIIRS,n,2,311.31,7.65,D,0,2
21.93,85.22293,299.75,0.43,0.46,2025-02-28,2022,N,VIIRS,n,2,282.49,0.96,N,2,165
22.59088,85.90473,311.46,0.44,0.62,2025-03-31,2040,N,VIIRS,n,2,295.81,1.65,N,2,62
22.78483,86.20636,306.19,0.47,0.48,2025-02-28,2022,N,VIIRS,n,2,293.0,1.1,N,2,14
20.66562,82.50167,354.98,0.47,0.4,2025-03-12,728,N,VIIRS,n,2,312.23,8.37,D,0,2
19.14875,77.88067,333.62,0.53,0.67,2025-03-29,849,N,VIIRS,l,2,307.42,4.33,D,0,1
21.62154,76.69669,367.0,0.48,0.65,2025-03-13,850,N,VIIRS,h,2,309.62,9.41,D,0,3
22.00591,82.67258,311.57,0.39,0.37,2025-03-01,2003,N,VIIRS,n,2,294.24,0.72,N,2,78
19.28879,78.61124,321.9,0.55,0.43,2025-02-27,2042,N,VIIRS,n,2,293.66,2.78,N,0,7
15.17973,76.65571,309.4,0.42,0.37,2025-03-26,2036,N,VIIRS,n,2,295.57,2.65,N,2,187
22.83725,84.71109,301.76,0.37,0.58,2025-03-15,2040,N,VIIRS,n,2,291.38,0.46,N,0,1
19.79823,77.94738,348.4,0.39,0.36,2025-03-26,805,N,VIIRS,n,2,317.46,8.21,D,0,1
15.17727,76.65417,310.79,0.52,0.5,2025-01-20,2056,N,VIIRS,n,2,293.13,3.7,N,2,93
17.80929,78.43157,305.25,0.37,0.58,2025-03-14,2101,N,VIIRS,n,2,293.73,0.72,N,2,20
21.93332,79.58182,304.31,0.41,0.37,2025-03-05,2029,N,VIIRS,n,2,285.38,0.71,N,0,2
21.76435,84.02567,300.68,0.36,0.58,2025-01-26,2041,N,VIIRS,n,2,288.75,1.41,N,2,55
23.69702,87.1069,300.41,0.79,0.78,2025-01-04,2053,N,VIIRS,n,2,286.76,3.0,N,2,33
13.08404,78.91234,338.1,0.4,0.44,2025-03-25,822,N,VIIRS,n,2,306.56,4.79,D,0,1
13.74859,76.88445,332.59,0.42,0.37,2025-01-15,817,N,VIIRS,l,2,303.43,2.84,D,0,2
22.39178,85.77221,299.88,0.36,0.57,2025-02-06,2035,N,VIIRS,n,2,287.15,0.3,N,0,16
23.78782,86.33113,298.93,0.51,0.41,2025-01-08,1938,N,VIIRS,n,2,287.25,1.08,N,2,27
24.83844,94.20325,342.05,0.44,0.38,2025-03-08,704,N,VIIRS,n,2,298.71,19.22,D,0,2
24.99386,94.34323,343.31,0.45,0.47,2025-03-26,626,N,VIIRS,n,2,302.84,15.53,D,0,5
22.1049,86.93453,355.89,0.38,0.36,2025-03-07,722,N,VIIRS,n,2,314.88,12.43,D,0,3
17.81006,78.43149,306.16,0.44,0.62,2025-02-09,1940,N,VIIRS,n,2,290.61,0.58,N,0,20
20.79686,85.25589,311.37,0.45,0.63,2025-01-10,2041,N,VIIRS,n,2,288.58,2.66,N,2,148
15.83827,77.48195,331.49,0.61,0.71,2025-03-18,714,N,VIIRS,l,2,306.34,2.62,D,0,1
19.35604,72.86595,336.42,0.39,0.36,2025-03-25,824,N,VIIRS,l,2,309.35,2.08,D,0,2
24.90535,77.98206,337.18,0.5,0.41,2025-02-27,814,N,VIIRS,l,2,308.14,4.26,D,0,1
13.67401,76.5795,337.11,0.38,0.36,2025-01-26,811,N,VIIRS,l,2,310.66,2.42,D,0,2
24.32739,81.3278,302.95,0.44,0.46,2025-03-07,1950,N,VIIRS,n,2,290.66,0.97,N,2,29
14.47026,77.41908,304.0,0.41,0.37,2025-02-01,2031,N,VIIRS,n,2,293.78,0.92,N,0,2
23.77876,86.20419,308.2,0.46,0.39,2025-03-06,2009,N,VIIRS,n,2,295.24,2.94,N,2,20
23.21583,92.91932,367.0,0.42,0.61,2025-03-06,741,N,VIIRS,h,2,298.85,27.95,D,0,3
9.74848,76.85328,340.99,0.44,0.46,2025-02-15,835,N,VIIRS,n,2,303.67,4.51,D,0,2
25.65593,92.78532,339.59,0.34,0.56,2025-03-17,735,N,VIIRS,n,2,298.75,3.41,D,0,2
23.78576,86.33385,305.4,0.51,0.41,2025-01-24,1938,N,VIIRS,n,2,292.05,1.63,N,2,27
22.78563,86.20312,304.35,0.5,0.41,2025-01-24,1938,N,VIIRS,n,2,292.15,1.79,N,2,220
20.30819,83.94946,335.58,0.43,0.38,2025-03-27,746,N,VIIRS,l,2,308.69,4.33,D,0,2
23.69901,86.07421,312.93,0.55,0.42,2025-02-23,2015,N,VIIRS,n,2,287.89,2.04,N,2,33
22.59211,83.65276,349.66,0.4,0.37,2025-03-06,741,N,VIIRS,n,2,316.62,7.9,D,0,1
22.36949,87.29664,309.23,0.46,0.39,2025-01-12,2003,N,VIIRS,n,2,287.06,1.88,N,2,163
21.21541,82.13835,303.33,0.54,0.42,2025-02-03,1951,N,VIIRS,n,2,293.26,2.01,N,0,29
24.11555,86.85938,307.44,0.39,0.44,2025-01-03,1931,N,VIIRS,n,2,287.17,0.99,N,0,132
13.00389,78.22105,347.46,0.4,0.37,2025-03-15,810,N,VIIRS,n,2,320.41,5.38,D,0,2
26.92768,73.46901,299.82,0.43,0.38,2025-02-10,2059,N,VIIRS,n,2,284.89,0.81,N,2,26
